Column,Missing_Percentage
NOAAS_TOT_FLOOD,2.074945803654382
NOAAS_TOT_WILDFIRE,2.074945803654382
NOAAS_TOT_HEAT_EVENTS,2.074945803654382
NOAAS_TOT_DROUGHT,2.074945803654382
SAIPE_MEDIAN_HH_INCOME,2.6943326107153918
SAIPE_PCT_POV,2.6943326107153918
SAIPE_PCT_POV_0_17,2.6943326107153918
SAIPE_PCT_POV_5_17,2.6943326107153918
SAIPE_TOT_POV,2.6943326107153918
SAIPE_TOT_POV_0_17,2.6943326107153918
SAIPE_TOT_POV_5_17,2.6943326107153918
WUSTL_AVG_PM25,3.6853515020130074
HHC_PCT_HHA_NURSING,0.06193868070610096
HHC_PCT_HHA_PHYS_THERAPY,0.06193868070610096
HHC_PCT_HHA_OCC_THERAPY,0.06193868070610096
HHC_PCT_HHA_SPEECH,0.06193868070610096
HHC_PCT_HHA_MEDICAL,0.06193868070610096
HHC_PCT_HHA_AIDE,0.06193868070610096
HIFLD_MEDIAN_DIST_UC,0.3096934035305048
HIFLD_MEAN_DIST_UC,0.3096934035305048
HIFLD_MIN_DIST_UC,0.3096934035305048
HIFLD_MAX_DIST_UC,0.3096934035305048
HIFLD_UC,0.06193868070610096
HIFLD_UC_RATE,0.06193868070610096
IHS_HEALTH_FACILITY,0.06193868070610096
IHS_HEALTH_FACILITY_RATE,0.06193868070610096
LTC_AVG_PCT_PRESSURE_ULCER,17.714462681944877
LTC_PCT_RESD_BLACK,39.671724992257666
LTC_PCT_RESD_HISPANIC,45.18426757510065
LTC_PCT_RESD_WHITE,12.387736141220191
LTC_AVG_AGE,11.768349334159183
LTC_PCT_MULTI_FAC,26.633632703623412
LTC_PCT_FOR_PROFIT,26.633632703623412
LTC_AVG_ACUITY_INDEX,26.633632703623412
LTC_TOT_BEDS,11.737379993806133
LTC_TOT_BEDS_RATE,11.737379993806133
LTC_AVG_OBS_REHOSP_RATE,12.697429544750696
LTC_AVG_OBS_SUCCESSFUL_DISC_RATE,13.378755032517809
LTC_AVG_PCT_MEDICAID,26.633632703623412
LTC_AVG_PCT_MEDICARE,26.633632703623412
LTC_OCCUPANCY_RATE,26.633632703623412
MGV_PCT_MEDICAID,3.096934035305048
MGV_TOT_BEN_PART_A_B,3.6853515020130074
MGV_TOT_BEN_FFS,2.6633632703623413
MGV_PCT_BEN_FFS_WHITE,40.29111179931867
MGV_PCT_BEN_FFS_BLACK,40.29111179931867
MGV_PCT_BEN_FFS_HISPANIC,40.29111179931867
MGV_PER_CAPITA_ACTUAL_IP,2.849179312480644
MGV_PER_CAPITA_STD_IP,2.849179312480644
MGV_PER_CAPITA_ACTUAL_OP,2.6943326107153918
MGV_PER_CAPITA_STD_OP,2.6943326107153918
MGV_PER_CAPITA_ACTUAL_EM,2.6943326107153918
MGV_PER_CAPITA_STD_EM,2.6943326107153918
MGV_PER_CAPITA_ACTUAL_PA,2.8182099721275935
MGV_PER_CAPITA_STD_PA,2.8182099721275935
MGV_PER_CAPITA_ACTUAL_HC,3.375658098482502
MGV_PER_CAPITA_STD_HC,3.375658098482502
MMD_OVERALL_PQI_M_RATE,0.8052028491793125
MMD_OVERALL_PQI_F_RATE,0.836172189532363
MMD_OVERALL_PQI_WHITE_RATE,2.5085165685970887
MMD_OVERALL_PQI_BLACK_RATE,31.557757819758443
MMD_OVERALL_PQI_OTHER_RATE,46.577887890987924
MMD_OVERALL_PQI_ASIAN_RATE,47.321152059461134
MMD_OVERALL_PQI_HISP_RATE,20.315887271601117
MMD_OVERALL_PQI_AIAN_RATE,66.98668318364818
MMD_ACUTE_PQI_M_RATE,0.8052028491793125
MMD_ACUTE_PQI_F_RATE,0.836172189532363
MMD_ACUTE_PQI_WHITE_RATE,2.5085165685970887
MMD_ACUTE_PQI_BLACK_RATE,31.61969650046454
MMD_ACUTE_PQI_OTHER_RATE,46.63982657169402
MMD_ACUTE_PQI_ASIAN_RATE,47.38309074016723
MMD_ACUTE_PQI_HISP_RATE,20.439764633013315
MMD_ACUTE_PQI_AIAN_RATE,67.04862186435429
MMD_CHRONIC_PQI_M_RATE,0.8052028491793125
MMD_CHRONIC_PQI_F_RATE,0.836172189532363
MMD_CHRONIC_PQI_WHITE_RATE,2.5085165685970887
MMD_CHRONIC_PQI_BLACK_RATE,31.557757819758443
MMD_CHRONIC_PQI_OTHER_RATE,46.60885723134097
MMD_CHRONIC_PQI_ASIAN_RATE,47.321152059461134
MMD_CHRONIC_PQI_HISP_RATE,20.346856611954163
MMD_CHRONIC_PQI_AIAN_RATE,66.98668318364818
MMD_ED_VISITS_M_RATE,0.8671415298854134
MMD_ED_VISITS_F_RATE,0.8671415298854134
MMD_ED_VISITS_WHITE_RATE,2.57045524930319
MMD_ED_VISITS_BLACK_RATE,34.09724372870858
MMD_ED_VISITS_OTHER_RATE,50.10839269123568
MMD_ED_VISITS_ASIAN_RATE,51.130380922886346
MMD_ED_VISITS_HISP_RATE,23.134097243728707
MMD_ED_VISITS_AIAN_RATE,69.18550634871478
MMD_ED_VISITS_MED_RATE,0.8052028491793125
MMD_ED_VISITS_DUAL_RATE,3.3137194177764013
MMD_READM_M_RATE,29.57572003716321
MMD_READM_F_RATE,28.027253019510685
MMD_READM_WHITE_RATE,28.120161040569837
MMD_READM_BLACK_RATE,66.70795912047073
MMD_READM_OTHER_RATE,85.38247135336017
MMD_READM_ASIAN_RATE,83.95788169711984
MMD_READM_HISP_RATE,71.50820687519357
MMD_READM_AIAN_RATE,87.82904924125116
MMD_ANXIETY_DISD,0.8052028491793125
MMD_BIPOLAR_DISD,0.8052028491793125
MMD_DEPR_DISD,0.8052028491793125
MMD_PERSONALITY_DISD,0.8052028491793125
MMD_OUD_IND,0.8052028491793125
PC_PCT_MEDICARE_APPRVD_FULL_AMT,0.06193868070610096
PC_PCT_MCARE_MAY_ACPT_APPRVD_AMT,0.06193868070610096
POS_MEDIAN_DIST_ED,0.24775472282440383
POS_MEAN_DIST_ED,0.24775472282440383
POS_MIN_DIST_ED,0.24775472282440383
POS_MAX_DIST_ED,0.24775472282440383
POS_MEDIAN_DIST_MEDSURG_ICU,0.2787240631774543
POS_MEAN_DIST_MEDSURG_ICU,0.2787240631774543
POS_MIN_DIST_MEDSURG_ICU,0.2787240631774543
POS_MAX_DIST_MEDSURG_ICU,0.2787240631774543
POS_MEDIAN_DIST_TRAUMA,0.2787240631774543
POS_MEAN_DIST_TRAUMA,0.2787240631774543
POS_MIN_DIST_TRAUMA,0.2787240631774543
POS_MAX_DIST_TRAUMA,0.2787240631774543
POS_MEDIAN_DIST_PED_ICU,0.6193868070610096
POS_MEAN_DIST_PED_ICU,0.6193868070610096
POS_MIN_DIST_PED_ICU,0.6193868070610096
POS_MAX_DIST_PED_ICU,0.6193868070610096
POS_MEDIAN_DIST_OBSTETRICS,0.24775472282440383
POS_MEAN_DIST_OBSTETRICS,0.24775472282440383
POS_MIN_DIST_OBSTETRICS,0.24775472282440383
POS_MAX_DIST_OBSTETRICS,0.24775472282440383
POS_MEDIAN_DIST_CLINIC,0.24775472282440383
POS_MEAN_DIST_CLINIC,0.24775472282440383
POS_MIN_DIST_CLINIC,0.24775472282440383
POS_MAX_DIST_CLINIC,0.24775472282440383
POS_MEDIAN_DIST_ALC,0.24775472282440383
POS_MEAN_DIST_ALC,0.24775472282440383
POS_MIN_DIST_ALC,0.24775472282440383
POS_MAX_DIST_ALC,0.24775472282440383
POS_TOT_FQHC,0.06193868070610096
POS_FQHC_RATE,0.06193868070610096
POS_TOT_CMHC,0.06193868070610096
POS_CMHC_RATE,0.06193868070610096
POS_TOT_RHC,0.06193868070610096
POS_RHC_RATE,0.06193868070610096
POS_TOT_HHA,0.06193868070610096
POS_HHA_RATE,0.06193868070610096
POS_TOT_HOSPICE,0.06193868070610096
POS_HOSPICE_RATE,0.06193868070610096
POS_TOT_ASC,0.06193868070610096
POS_ASC_RATE,0.06193868070610096
POS_TOT_NF,0.06193868070610096
POS_NF_RATE,0.06193868070610096
POS_TOT_NF_BEDS,0.06193868070610096
POS_NF_BEDS_RATE,0.06193868070610096
POS_TOT_SNF,0.06193868070610096
POS_SNF_RATE,0.06193868070610096
POS_TOT_SNF_BEDS,0.06193868070610096
POS_SNF_BEDS_RATE,0.06193868070610096
POS_TOT_HOSP_OBSTETRIC,0.06193868070610096
POS_HOSP_OBSTETRIC_RATE,0.06193868070610096
POS_TOT_HOSP_PED_ICU,0.06193868070610096
POS_HOSP_PED_ICU_RATE,0.06193868070610096
POS_TOT_HOSP_BURN,0.06193868070610096
POS_HOSP_BURN_RATE,0.06193868070610096
POS_TOT_HOSP_MEDSURG_ICU,0.06193868070610096
POS_HOSP_MEDSURG_ICU_RATE,0.06193868070610096
POS_TOT_HOSP_REHAB,0.06193868070610096
POS_HOSP_REHAB_RATE,0.06193868070610096
POS_TOT_HOSP_ALC,0.06193868070610096
POS_HOSP_ALC_RATE,0.06193868070610096
POS_TOT_HOSP_PSYCH,0.06193868070610096
POS_HOSP_PSYCH_RATE,0.06193868070610096
POS_TOT_HOSP_AMBULANCE,0.06193868070610096
POS_HOSP_AMBULANCE_RATE,0.06193868070610096
POS_TOT_HOSP_CHEMO,0.06193868070610096
POS_HOSP_CHEMO_RATE,0.06193868070610096
POS_TOT_HOSP_ED,0.06193868070610096
POS_HOSP_ED_RATE,0.06193868070610096
POS_PCT_HOSP_FOR_PROFIT,0.06193868070610096
POS_PCT_HOSP_NON_PROFIT,0.06193868070610096
POS_PCT_HOSP_GOV,0.06193868070610096
CEN_AIAN_NH_IND,0.03096934035305048
