County,Topic,Indicator,AbsoluteIndexDisparity,RelativeIndexDisparity,PopulationWeightedIndexDisparity,PopulationAttributableProportion
Harris,Internet Connectivity,% HH SMARTPHONE ONLY,2.2223274499181294,0.15585829978480653,0.36075027699352996,1.0
Harrison,Internet Connectivity,% HH SMARTPHONE ONLY,0.11635960044158189,0.008160637843506137,0.0002748331643451231,1.0
Hartley,Internet Connectivity,% HH SMARTPHONE ONLY,7.1586403995584185,0.5020563110477292,0.0013219243564446,1.0
Haskell,Internet Connectivity,% HH SMARTPHONE ONLY,1.4563596004415817,0.10213874251900514,0.0002706323089462158,0.0
Hays,Internet Connectivity,% HH SMARTPHONE ONLY,7.080596921297548,0.49658289450352017,0.058565249695196754,1.0
Hemphill,Internet Connectivity,% HH SMARTPHONE ONLY,0.4213596004415816,0.02955117659427268,4.8894370699758484e-05,0.0
Henderson,Internet Connectivity,% HH SMARTPHONE ONLY,1.4086403995584185,0.0987920559103267,0.003970453110824412,1.0
Hidalgo,Internet Connectivity,% HH SMARTPHONE ONLY,7.056784128743471,0.4949128339727269,0.2108376373092611,1.0
Hill,Internet Connectivity,% HH SMARTPHONE ONLY,1.4371929337749147,0.10079452833521377,0.0017689975895289005,1.0
Hockley,Internet Connectivity,% HH SMARTPHONE ONLY,0.4313596004415814,0.030252505733642063,0.00031875502533896914,1.0
Hood,Internet Connectivity,% HH SMARTPHONE ONLY,6.179354685272704,0.4333761503280548,0.013059967593453615,1.0
Hopkins,Internet Connectivity,% HH SMARTPHONE ONLY,0.7903596004415814,0.055430221837003364,0.0009975885812381182,1.0
Houston,Internet Connectivity,% HH SMARTPHONE ONLY,6.377609600441582,0.447280345231169,0.004828518600064503,1.0
Howard,Internet Connectivity,% HH SMARTPHONE ONLY,0.7163596004415815,0.05024038620566985,0.0008568224406933527,1.0
Hudspeth,Internet Connectivity,% HH SMARTPHONE ONLY,4.111359600441583,0.2883416290215797,0.0004516886270490121,0.0
Hunt,Internet Connectivity,% HH SMARTPHONE ONLY,1.1776880186060374,0.0825946924534621,0.004038978014515753,1.0
Hutchinson,Internet Connectivity,% HH SMARTPHONE ONLY,1.500109600441581,0.10520705750374619,0.0010611598886234622,1.0
Irion,Internet Connectivity,% HH SMARTPHONE ONLY,0.3613596004415811,0.025343201758056273,1.8759052094548277e-05,0.0
Jack,Internet Connectivity,% HH SMARTPHONE ONLY,1.5113596004415815,0.1059960527855368,0.000439325204902793,0.0
Jackson,Internet Connectivity,% HH SMARTPHONE ONLY,2.97802626710825,0.20885765989304828,0.0015314561723087012,1.0
Jasper,Internet Connectivity,% HH SMARTPHONE ONLY,15.636359600441581,1.096623462144808,0.017693700227637974,1.0
Jeff Davis,Internet Connectivity,% HH SMARTPHONE ONLY,4.768640399558418,0.3344386467384436,0.0003265784134053657,0.0
Jefferson,Internet Connectivity,% HH SMARTPHONE ONLY,3.442675389915264,0.24144485683374706,0.0303012000269479,1.0
Jim Hogg,Internet Connectivity,% HH SMARTPHONE ONLY,2.481359600441584,0.17402497930436833,0.00041189634214493974,0.0
Jim Wells,Internet Connectivity,% HH SMARTPHONE ONLY,4.709549490467509,0.33029442909671536,0.006284356870410808,1.0
Johnson,Internet Connectivity,% HH SMARTPHONE ONLY,4.751204502122523,0.33321581644415865,0.029331375293303437,1.0
Jones,Internet Connectivity,% HH SMARTPHONE ONLY,3.730307066225084,0.2616173044339213,0.002516672631386251,0.0
Karnes,Internet Connectivity,% HH SMARTPHONE ONLY,2.5866403995584175,0.18140862852804143,0.0013055126764268993,0.0
Kaufman,Internet Connectivity,% HH SMARTPHONE ONLY,4.190121881039898,0.29386545726825847,0.020890773606047082,1.0
Kendall,Internet Connectivity,% HH SMARTPHONE ONLY,8.233084844002864,0.5774102307999743,0.012508140739537668,1.0
Kenedy,Internet Connectivity,% HH SMARTPHONE ONLY,0.6936403995584186,0.04864702244541494,8.329804106792276e-06,0.0
Kent,Internet Connectivity,% HH SMARTPHONE ONLY,4.818640399558419,0.3379452924352906,0.00012449498514568723,0.0
Kerr,Internet Connectivity,% HH SMARTPHONE ONLY,6.2800689709869895,0.4404395366602751,0.01133355112999494,1.0
Kimble,Internet Connectivity,% HH SMARTPHONE ONLY,4.873640399558418,0.3418026027018223,0.0007167010034059551,0.0
Kinney,Internet Connectivity,% HH SMARTPHONE ONLY,2.058640399558419,0.14437844996933746,0.00022101330475296456,0.0
Kleberg,Internet Connectivity,% HH SMARTPHONE ONLY,1.6763596004415824,0.11756798358513187,0.001785341345540703,1.0
Knox,Internet Connectivity,% HH SMARTPHONE ONLY,6.498640399558418,0.45576858784934904,0.0007476329328466459,0.0
La Salle,Internet Connectivity,% HH SMARTPHONE ONLY,2.3863596004415815,0.1673623524803589,0.0005456362815108985,0.0
Lamar,Internet Connectivity,% HH SMARTPHONE ONLY,2.7552057542877346,0.19323060804402234,0.0047350011810080835,1.0
Lamb,Internet Connectivity,% HH SMARTPHONE ONLY,3.4713596004415823,0.2434565641019384,0.0015537317924903154,1.0
Lampasas,Internet Connectivity,% HH SMARTPHONE ONLY,5.943640399558419,0.41684482061434763,0.00441043240409926,1.0
Lavaca,Internet Connectivity,% HH SMARTPHONE ONLY,1.3586403995584178,0.09528541021347968,0.0009480337031302382,1.0
Lee,Internet Connectivity,% HH SMARTPHONE ONLY,0.5711403995584181,0.040055740488139806,0.00034250505068690574,0.0
Leon,Internet Connectivity,% HH SMARTPHONE ONLY,2.0846929337749156,0.1462055901093822,0.0011243444290048015,0.0
Liberty,Internet Connectivity,% HH SMARTPHONE ONLY,2.23900665926511,0.1570280613384745,0.0070390808988069235,1.0
Limestone,Internet Connectivity,% HH SMARTPHONE ONLY,1.6576096004415817,0.11625299144881421,0.001259534051233727,1.0
Lipscomb,Internet Connectivity,% HH SMARTPHONE ONLY,1.7136403995584164,0.12018259466109313,0.00017985873447085,0.0
Live Oak,Internet Connectivity,% HH SMARTPHONE ONLY,3.7338596004415816,0.26186645401038494,0.001452151314279976,0.0
Llano,Internet Connectivity,% HH SMARTPHONE ONLY,6.503640399558418,0.4561192524190337,0.004740288054166632,1.0
Loving,Internet Connectivity,% HH SMARTPHONE ONLY,14.258640399558418,1.0,3.131053254568289e-05,0.0
Lubbock,Internet Connectivity,% HH SMARTPHONE ONLY,1.9449611542753988,0.13640579324348717,0.020729998723735182,1.0
Lynn,Internet Connectivity,% HH SMARTPHONE ONLY,0.08197373289175047,0.005749056753986808,1.5739277125947003e-05,0.0
Madison,Internet Connectivity,% HH SMARTPHONE ONLY,1.5861403995584187,0.1112406481341335,0.0007322471551463815,0.0
Marion,Internet Connectivity,% HH SMARTPHONE ONLY,11.118859600441583,0.7797980234346837,0.003710070996646259,0.0
Martin,Internet Connectivity,% HH SMARTPHONE ONLY,6.418640399558418,0.4501579547343939,0.0011533416699429286,0.0
Mason,Internet Connectivity,% HH SMARTPHONE ONLY,8.703640399558418,0.6104116630803008,0.0011804840344239549,0.0
Matagorda,Internet Connectivity,% HH SMARTPHONE ONLY,0.424436523518505,0.029766970175617136,0.0005279745907106408,1.0
Maverick,Internet Connectivity,% HH SMARTPHONE ONLY,5.885205754287737,0.4127466286666433,0.01168893807353977,1.0
McCulloch,Internet Connectivity,% HH SMARTPHONE ONLY,2.891973732891751,0.202822544916787,0.0007570965132544477,1.0
McLennan,Internet Connectivity,% HH SMARTPHONE ONLY,0.8029507443860027,0.05631327545162508,0.007178945928095298,1.0
McMullen,Internet Connectivity,% HH SMARTPHONE ONLY,6.701359600441583,0.46998587611825315,0.00013795788815823613,0.0
Medina,Internet Connectivity,% HH SMARTPHONE ONLY,4.521367672285692,0.31709668983767314,0.007872653189102382,1.0
Menard,Internet Connectivity,% HH SMARTPHONE ONLY,11.341359600441583,0.7954025967856527,0.0007634779310812463,0.0
Midland,Internet Connectivity,% HH SMARTPHONE ONLY,1.315397156315175,0.09225263555674719,0.0076717554846665315,1.0
Milam,Internet Connectivity,% HH SMARTPHONE ONLY,3.0299310290130084,0.21249789209263203,0.002573418942241958,1.0
Mills,Internet Connectivity,% HH SMARTPHONE ONLY,3.8286403995584184,0.2685137076377204,0.0005853587625434656,0.0
Mitchell,Internet Connectivity,% HH SMARTPHONE ONLY,2.82135960044158,0.1978701700429275,0.0008702629591648518,1.0
Montague,Internet Connectivity,% HH SMARTPHONE ONLY,1.3848903995584187,0.09712639920432442,0.0009486741858081741,1.0
Montgomery,Internet Connectivity,% HH SMARTPHONE ONLY,5.174279497302779,0.3628872986700067,0.11014990763997921,1.0
Moore,Internet Connectivity,% HH SMARTPHONE ONLY,11.128026267108249,0.7804409084791055,0.008154758204526638,1.0
Morris,Internet Connectivity,% HH SMARTPHONE ONLY,11.371359600441581,0.7975065842037607,0.004671407354891812,0.0
Motley,Internet Connectivity,% HH SMARTPHONE ONLY,4.378640399558417,0.30708681030303714,0.0001596999971429502,0.0
Nacogdoches,Internet Connectivity,% HH SMARTPHONE ONLY,1.7515815760290057,0.1228435199251712,0.0038855402678105687,1.0
Navarro,Internet Connectivity,% HH SMARTPHONE ONLY,2.8646929337749167,0.20090926298019512,0.005172426130200719,1.0
Newton,Internet Connectivity,% HH SMARTPHONE ONLY,20.757359600441582,1.4557741144158756,0.008700997563876461,0.0
Nolan,Internet Connectivity,% HH SMARTPHONE ONLY,5.693359600441584,0.3992918988698182,0.0028789858581129563,1.0
Nueces,Internet Connectivity,% HH SMARTPHONE ONLY,0.12969293377491553,0.009095743362665352,0.0015716010904270172,1.0
Ochiltree,Internet Connectivity,% HH SMARTPHONE ONLY,7.485307066225085,0.5249663962671294,0.0025721301409164657,1.0
Oldham,Internet Connectivity,% HH SMARTPHONE ONLY,3.7286403995584187,0.2615004162440265,0.00022490635940632846,0.0
Orange,Internet Connectivity,% HH SMARTPHONE ONLY,2.0861403995584187,0.14630710510260328,0.00607033584234511,1.0
Palo Pinto,Internet Connectivity,% HH SMARTPHONE ONLY,1.625640399558419,0.11401089823464264,0.0015845749807191542,1.0
Panola,Internet Connectivity,% HH SMARTPHONE ONLY,0.03707388615586815,0.002600099667077396,2.8609432398965686e-05,1.0
Parker,Internet Connectivity,% HH SMARTPHONE ONLY,4.749674882317038,0.33310853974998433,0.024155104243670525,1.0
Parmer,Internet Connectivity,% HH SMARTPHONE ONLY,3.986359600441583,0.2795750147794623,0.0013498390439316329,0.0
Pecos,Internet Connectivity,% HH SMARTPHONE ONLY,2.08864039955842,0.1464824373874457,0.0010887785995411627,1.0
Polk,Internet Connectivity,% HH SMARTPHONE ONLY,0.9609480918661095,0.06739408982471215,0.0016526060930911878,1.0
Potter,Internet Connectivity,% HH SMARTPHONE ONLY,7.848788171870153,0.5504583853670386,0.031918680994594995,1.0
Presidio,Internet Connectivity,% HH SMARTPHONE ONLY,4.5336403995584185,0.3179574119632628,0.0009536977321062604,0.0
Rains,Internet Connectivity,% HH SMARTPHONE ONLY,0.8846929337749145,0.06204609338505465,0.00036923370150453595,0.0
Randall,Internet Connectivity,% HH SMARTPHONE ONLY,5.453791914709933,0.38249031898432856,0.026338351421061116,1.0
Reagan,Internet Connectivity,% HH SMARTPHONE ONLY,9.021359600441583,0.632694236451953,0.0010477629365033452,0.0
Real,Internet Connectivity,% HH SMARTPHONE ONLY,1.2913596004415826,0.09056681171941017,0.0001222007359698491,0.0
Red River,Internet Connectivity,% HH SMARTPHONE ONLY,4.384640399558418,0.30750760778665875,0.001743160403197345,0.0
Reeves,Internet Connectivity,% HH SMARTPHONE ONLY,0.9411403995584173,0.06600491864480738,0.00047623346428739434,1.0
Refugio,Internet Connectivity,% HH SMARTPHONE ONLY,1.8986403995584187,0.13315718373942712,0.0004391363712710309,0.0
Roberts,Internet Connectivity,% HH SMARTPHONE ONLY,12.738640399558419,0.8933979708158519,0.0003614605887765828,0.0
Robertson,Internet Connectivity,% HH SMARTPHONE ONLY,4.084692933774916,0.2864714179832613,0.0023484863906170017,0.0
Rockwall,Internet Connectivity,% HH SMARTPHONE ONLY,10.782433503006693,0.7562034808971422,0.039888201224648645,1.0
Runnels,Internet Connectivity,% HH SMARTPHONE ONLY,0.24885960044158217,0.01745324894015065,8.453215840293864e-05,0.0
Rusk,Internet Connectivity,% HH SMARTPHONE ONLY,0.007073886155865239,0.000496112248969005,1.2672940478182633e-05,1.0
Sabine,Internet Connectivity,% HH SMARTPHONE ONLY,2.7986403995584173,0.1962768062826726,0.0009500607342135793,0.0
San Augustine,Internet Connectivity,% HH SMARTPHONE ONLY,1.97802626710825,0.1387247459561087,0.0005373780412500677,0.0
San Jacinto,Internet Connectivity,% HH SMARTPHONE ONLY,2.10024848933047,0.14729654654840119,0.001974628073216537,0.0
San Patricio,Internet Connectivity,% HH SMARTPHONE ONLY,3.4280153995584186,0.24041670899173403,0.008086850504461073,1.0
San Saba,Internet Connectivity,% HH SMARTPHONE ONLY,0.781359600441581,0.054799025611570885,0.00015361652573560073,0.0
Schleicher,Internet Connectivity,% HH SMARTPHONE ONLY,0.35864039955841776,0.025152496276540127,3.01602463838926e-05,0.0
Scurry,Internet Connectivity,% HH SMARTPHONE ONLY,5.85635960044158,0.4107235638415391,0.003402266742517023,1.0
Shackelford,Internet Connectivity,% HH SMARTPHONE ONLY,2.4086403995584185,0.16892496984726627,0.00025660548482801614,0.0
Shelby,Internet Connectivity,% HH SMARTPHONE ONLY,6.932788171870152,0.4862166362008019,0.005714121327004506,1.0
Sherman,Internet Connectivity,% HH SMARTPHONE ONLY,0.42864039955841804,0.030061800252125917,4.091500332718204e-05,0.0
Smith,Internet Connectivity,% HH SMARTPHONE ONLY,1.6986403995584176,0.11913060095203913,0.013607603226067097,1.0
Somervell,Internet Connectivity,% HH SMARTPHONE ONLY,11.408640399558418,0.8001211952797223,0.0036032139340055266,0.0
Starr,Internet Connectivity,% HH SMARTPHONE ONLY,8.277830188676875,0.5805483522070753,0.018722596418405874,1.0
Stephens,Internet Connectivity,% HH SMARTPHONE ONLY,9.308026267108245,0.6527990051138753,0.002906558568635981,1.0
Sterling,Internet Connectivity,% HH SMARTPHONE ONLY,8.828640399558418,0.6191782773224183,0.00041560455937896375,0.0
Stonewall,Internet Connectivity,% HH SMARTPHONE ONLY,9.158640399558418,0.6423221389216083,0.0003912305164565545,0.0
Sutton,Internet Connectivity,% HH SMARTPHONE ONLY,5.401359600441582,0.3788130880002317,0.0006249179822396047,0.0
Swisher,Internet Connectivity,% HH SMARTPHONE ONLY,5.8246929337749105,0.4085026882335358,0.0013931583490595686,0.0
Tarrant,Internet Connectivity,% HH SMARTPHONE ONLY,3.93460022098699,0.27594497867474393,0.28493588011023346,1.0
Taylor,Internet Connectivity,% HH SMARTPHONE ONLY,0.9888843019974427,0.06935333764557719,0.004858980166931196,1.0
Terrell,Internet Connectivity,% HH SMARTPHONE ONLY,10.678640399558418,0.7489241681057563,0.00027845942265921974,0.0
Terry,Internet Connectivity,% HH SMARTPHONE ONLY,10.774692933774913,0.7556606122213868,0.004373797988950889,1.0
Throckmorton,Internet Connectivity,% HH SMARTPHONE ONLY,4.671359600441582,0.3276160608262658,0.00023080125003725743,0.0
Titus,Internet Connectivity,% HH SMARTPHONE ONLY,10.273581822663802,0.720516229792987,0.011014443909632441,1.0
Tom Green,Internet Connectivity,% HH SMARTPHONE ONLY,2.279751510669529,0.159885616495394,0.009386679283988586,1.0
Travis,Internet Connectivity,% HH SMARTPHONE ONLY,8.65522660645497,0.6070162626952159,0.3831455669923777,1.0
Trinity,Internet Connectivity,% HH SMARTPHONE ONLY,0.7713596004415813,0.0540976964722015,0.00035999131539854836,0.0
Tyler,Internet Connectivity,% HH SMARTPHONE ONLY,1.470307066225086,0.10311691893643804,0.0009987613516692349,0.0
Upshur,Internet Connectivity,% HH SMARTPHONE ONLY,1.0396403995584187,0.07291301066759603,0.0014586592945792472,1.0
Upton,Internet Connectivity,% HH SMARTPHONE ONLY,10.76635960044158,0.7550761712719123,0.0012219874517506374,0.0
Uvalde,Internet Connectivity,% HH SMARTPHONE ONLY,4.313640399558418,0.3025281708971361,0.003635594106439095,1.0
Val Verde,Internet Connectivity,% HH SMARTPHONE ONLY,0.9485024575844374,0.066521241226745,0.0015486384036162695,1.0
Van Zandt,Internet Connectivity,% HH SMARTPHONE ONLY,0.9442167432987265,0.06622067159558694,0.001928946514516589,0.0
Victoria,Internet Connectivity,% HH SMARTPHONE ONLY,1.5857596004415822,0.11121394158244514,0.004968563681504247,1.0
Walker,Internet Connectivity,% HH SMARTPHONE ONLY,1.62052626710825,0.11365222922365283,0.004247973487508434,1.0
Waller,Internet Connectivity,% HH SMARTPHONE ONLY,0.9231858541038722,0.06474571405366691,0.0017989701713890611,1.0
Ward,Internet Connectivity,% HH SMARTPHONE ONLY,3.354692933774915,0.2352743908092954,0.0013402546872448163,1.0
Washington,Internet Connectivity,% HH SMARTPHONE ONLY,2.065307066225083,0.14484600272891687,0.002537234879732989,1.0
Webb,Internet Connectivity,% HH SMARTPHONE ONLY,4.584982788847382,0.32155820333258256,0.04202103302838404,1.0
Wharton,Internet Connectivity,% HH SMARTPHONE ONLY,3.3071929337749157,0.2319430773972908,0.00471706564286392,1.0
Wheeler,Internet Connectivity,% HH SMARTPHONE ONLY,3.561359600441582,0.24976852635626293,0.0006097456876733042,0.0
Wichita,Internet Connectivity,% HH SMARTPHONE ONLY,0.425913126831146,0.029870528668661585,0.0018902525062620427,1.0
Wilbarger,Internet Connectivity,% HH SMARTPHONE ONLY,2.5563596004415796,0.1792849478496385,0.0011303323002620888,1.0
Willacy,Internet Connectivity,% HH SMARTPHONE ONLY,2.268026267108249,0.15906329099782113,0.0015691235223992232,1.0
Williamson,Internet Connectivity,% HH SMARTPHONE ONLY,9.86560336252138,0.6919035115596934,0.2061509928562154,1.0
Wilson,Internet Connectivity,% HH SMARTPHONE ONLY,4.411140399558418,0.30936613000598767,0.00753013076232105,1.0
Winkler,Internet Connectivity,% HH SMARTPHONE ONLY,4.53197373289175,0.3178405237733678,0.0012114708045965524,1.0
Wise,Internet Connectivity,% HH SMARTPHONE ONLY,2.1723903995584184,0.1523560689296643,0.005115603711017421,1.0
Wood,Internet Connectivity,% HH SMARTPHONE ONLY,2.841973732891752,0.19931589921994008,0.004372673826122716,1.0
Yoakum,Internet Connectivity,% HH SMARTPHONE ONLY,3.986359600441583,0.2795750147794623,0.001052351971224033,0.0
Young,Internet Connectivity,% HH SMARTPHONE ONLY,7.937359600441583,0.5566701577443105,0.004865865025681372,1.0
Zapata,Internet Connectivity,% HH SMARTPHONE ONLY,10.663026267108249,0.7478291034984287,0.005081405122204053,1.0
Zavala,Internet Connectivity,% HH SMARTPHONE ONLY,21.598859600441585,1.5147909614938104,0.007166212127135344,1.0
Anderson,Internet Connectivity,% HH TABLET,3.4832333147291408,0.06916451465997334,0.0069224285013862056,1.0
Andrews,Internet Connectivity,% HH TABLET,13.450933351937522,0.26708727005924093,0.008588773661824617,1.0
Angelina,Internet Connectivity,% HH TABLET,9.274623828128,0.18416074886909453,0.027492692653452794,1.0
Aransas,Internet Connectivity,% HH TABLET,0.2511606246648057,0.0049871487600846596,0.00020535626695001723,1.0
Archer,Internet Connectivity,% HH TABLET,1.8648999813958014,0.03703022176470653,0.0005477238767204545,1.0
Armstrong,Internet Connectivity,% HH TABLET,5.921566648062473,0.1175810651293607,0.00037546629108627864,0.0
Atascosa,Internet Connectivity,% HH TABLET,3.7430487365529146,0.07432351663541663,0.006290504733023242,1.0
Austin,Internet Connectivity,% HH TABLET,0.25156664806247164,0.004995210927818704,0.0002603859522893132,1.0
Bailey,Internet Connectivity,% HH TABLET,4.671566648062473,0.0927605505346645,0.0011066128169890971,1.0
Bandera,Internet Connectivity,% HH TABLET,7.158433351937532,0.14214079958954046,0.005121264872797393,0.0
